48.87,41.74
48.76,43.24
60.11,43.22
48.64,49.9
56.84,45.42
39.92,58.94
54.04,59.64
86.28,55.22
69.64,69.09
105.41,78.63
102.3,60.65
70.6,70.83
90.46,93.14
100.42,89.06
105.64,55.34
106.75,58.63
72.27,106.23
